k,m,h(m)
92,69,3.88331e-28
92,70,9.78719e-29
92,71,2.40669e-29
92,72,5.76809e-30
92,73,1.34589e-30
92,74,3.0537e-31
92,75,6.72848e-32
92,76,1.43771e-32
92,77,2.97457e-33
92,78,5.94915e-34
92,79,1.14808e-34
92,80,2.1336e-35
92,81,3.81e-36
92,82,6.52163e-37
92,83,1.06718e-37
92,84,1.6644e-38
92,85,2.46578e-39
92,86,3.4567e-40
92,87,4.56545e-41
92,88,5.65247e-42
92,89,6.52208e-43
92,90,6.96533e-44
92,91,6.82875e-45
92,92,6.08502e-46
92,93,4.86802e-47
92,94,3.44203e-48
92,95,2.10737e-49
92,96,1.08627e-50
93,1,0.515625
93,2,0.264562
93,3,0.135066
93,4,0.0686048
93,5,0.0346673
93,6,0.0174263
93,7,0.00871317
93,8,0.00433304
93,9,0.00214297
93,10,0.00105392
93,11,0.000515378
93,12,0.000250571
93,13,0.000121109
93,14,5.81865e-05
93,15,2.77857e-05
93,16,1.31864e-05
93,17,6.2186e-06
93,18,2.91386e-06
93,19,1.35645e-06
93,20,6.27261e-07
93,21,2.88102e-07
93,22,1.31415e-07
93,23,5.95233e-08
93,24,2.67679e-08
93,25,1.19499e-08
93,26,5.29518e-09
93,27,2.32861e-09
93,28,1.01612e-09
93,29,4.39905e-10
93,30,1.88916e-10
93,31,8.04643e-11
93,32,3.39849e-11
93,33,1.42312e-11
93,34,5.90729e-12
93,35,2.43021e-12
93,36,9.9066e-13
93,37,4.00074e-13
93,38,1.6003e-13
93,39,6.33884e-14
93,40,2.48582e-14
93,41,9.6489e-15
93,42,3.7062e-15
93,43,1.40836e-15
93,44,5.29315e-16
93,45,1.96705e-16
93,46,7.2259e-17
93,47,2.6231e-17
93,48,9.40698e-18
93,49,3.33164e-18
93,50,1.16491e-18
93,51,4.01975e-19
93,52,1.36843e-19
93,53,4.59401e-20
93,54,1.52032e-20
93,55,4.95756e-21
93,56,1.59221e-21
93,57,5.03419e-22
93,58,1.56619e-22
93,59,4.79208e-23
93,60,1.44123e-23
93,61,4.25817e-24
93,62,1.23519e-24
93,63,3.51555e-25
93,64,9.81085e-26
93,65,2.68265e-26
93,66,7.18191e-27
93,67,1.88098e-27
93,68,4.8153e-28
93,69,1.20382e-28
93,70,2.93616e-29
93,71,6.97939e-30
93,72,1.61507e-30
93,73,3.6339e-31
93,74,7.93961e-32
93,75,1.68212e-32
93,76,3.4505e-33
93,77,6.84152e-34
93,78,1.30881e-34
93,79,2.41097e-35
93,80,4.2672e-36
93,81,7.239e-37
93,82,1.17389e-37
93,83,1.8142e-38
93,84,2.66304e-39
93,85,3.69867e-40
93,86,4.83938e-41
93,87,5.93509e-42
93,88,6.78296e-43
93,89,7.17428e-44
93,90,6.96533e-45
93,91,6.14588e-46
93,92,4.86802e-47
93,93,3.40761e-48
93,94,2.06522e-49
93,95,1.05368e-50
93,96,4.34509e-52
94,1,0.510417
94,2,0.259217
94,3,0.130973
94,4,0.0658328
94,5,0.0329164
94,6,0.0163702
94,7,0.00809709
94,8,0.00398289
94,9,0.00194815
94,10,0.000947463
94,11,0.000458114
94,12,0.000220198
94,13,0.000105206
94,14,4.99581e-05
94,15,2.35757e-05
94,16,1.10553e-05
94,17,5.15076e-06
94,18,2.38407e-06
94,19,1.09612e-06
94,20,5.00541e-07
94,21,2.2699e-07
94,22,1.02212e-07
94,23,4.56947e-08
94,24,2.02787e-08
94,25,8.93228e-09
94,26,3.90453e-09
94,27,1.69353e-09
94,28,7.28732e-10
94,29,3.11044e-10
94,30,1.31669e-10
94,31,5.52684e-11
94,32,2.29999e-11
94,33,9.48746e-12
94,34,3.87852e-12
94,35,1.57105e-12
94,36,6.3042e-13
94,37,2.50552e-13
94,38,9.86042e-14
94,39,3.84172e-14
94,40,1.48145e-14
94,41,5.65289e-15
94,42,2.13387e-15
94,43,7.96646e-16
94,44,2.94064e-16
94,45,1.07294e-16
94,46,3.86841e-17
94,47,1.37779e-17
94,48,4.84602e-18
94,49,1.68265e-18
94,50,5.76571e-19
94,51,1.94897e-19
94,52,6.49657e-20
94,53,2.13459e-20
94,54,6.91054e-21
94,55,2.20336e-21
94,56,6.91565e-22
94,57,2.13572e-22
94,58,6.48625e-23
94,59,1.93619e-23
94,60,5.67756e-24
94,61,1.63445e-24
94,62,4.61639e-25
94,63,1.27838e-25
94,64,3.46848e-26
94,65,9.21316e-27
94,66,2.39397e-27
94,67,6.07992e-28
94,68,1.50782e-28
94,69,3.64795e-29
94,70,8.60087e-30
94,71,1.97397e-30
94,72,4.40473e-31
94,73,9.54357e-32
94,74,2.00495e-32
94,75,4.07787e-33
94,76,8.01632e-34
94,77,1.52034e-34
94,78,2.77627e-35
94,79,4.87065e-36
94,80,8.18958e-37
94,81,1.31618e-37
94,82,2.01578e-38
94,83,2.93204e-39
94,84,4.03491e-40
94,85,5.23044e-41
94,86,6.35474e-42
94,87,7.19405e-43
94,88,7.53662e-44
94,89,7.24675e-45
94,90,6.33211e-46
94,91,4.96636e-47
94,92,3.44203e-48
94,93,2.06522e-49
94,94,1.04304e-50
94,95,4.25731e-52
94,96,1.31669e-53
95,1,0.505208
95,2,0.253927
95,3,0.126963
95,4,0.0631458
95,5,0.031237
95,6,0.0153679
95,7,0.00751872
95,8,0.00365776
95,9,0.00176924
95,10,0.000850783
95,11,0.000406693
95,12,0.000193235
95,13,9.125e-05
95,14,4.28212e-05
95,15,1.99672e-05
95,16,9.25034e-06
95,17,4.25726e-06
95,18,1.94618e-06
95,19,8.83609e-07
95,20,3.9839e-07
95,21,1.78349e-07
95,22,7.92662e-08
95,23,3.49704e-08
95,24,1.53125e-08
95,25,6.65364e-09
95,26,2.86863e-09
95,27,1.22695e-09
95,28,5.20523e-10
95,29,2.19e-10
95,30,9.13621e-11
95,31,3.77856e-11
95,32,1.54897e-11
95,33,6.2927e-12
95,34,2.53291e-12
95,35,1.00996e-12
95,36,3.98837e-13
95,37,1.55956e-13
95,38,6.03699e-14
95,39,2.31287e-14
95,40,8.76775e-15
95,41,3.28791e-15
95,42,1.21936e-15
95,43,4.47097e-16
95,44,1.62035e-16
95,45,5.80261e-17
95,46,2.05263e-17
95,47,7.17013e-18
95,48,2.47246e-18
95,49,8.41323e-19
95,50,2.82402e-19
95,51,9.34711e-20
95,52,3.04941e-20
95,53,9.80168e-21
95,54,3.10269e-21
95,55,9.6678e-22
95,56,2.96385e-22
95,57,8.93514e-23
95,58,2.64745e-23
95,59,7.70526e-24
95,60,2.2015e-24
95,61,6.17088e-25
95,62,1.69581e-25
95,63,4.56566e-26
95,64,1.20335e-26
95,65,3.10239e-27
95,66,7.81704e-28
95,67,1.92324e-28
95,68,4.61578e-29
95,69,1.0795e-29
95,70,2.45739e-30
95,71,5.43849e-31
95,72,1.1686e-31
95,73,2.43458e-32
95,74,4.91009e-33
95,75,9.57051e-34
95,76,1.79958e-34
95,77,3.25787e-35
95,78,5.66585e-36
95,79,9.44309e-37
95,80,1.50421e-37
95,81,2.28317e-38
95,82,3.29106e-39
95,83,4.48781e-40
95,84,5.76416e-41
95,85,6.93834e-42
95,86,7.78132e-43
95,87,8.07495e-44
95,88,7.69043e-45
95,89,6.65518e-46
95,90,5.16907e-47
95,91,3.5474e-48
95,92,2.10737e-49
95,93,1.05368e-50
95,94,4.25731e-52
95,95,1.30326e-53
95,96,2.68713e-55
96,1,0.5
96,2,0.248691
96,3,0.123037
96,4,0.0605418
96,5,0.0296269
96,6,0.0144173
96,7,0.00697614
96,8,0.00335609
96,9,0.00160509
96,10,0.000763073
96,11,0.000360573
96,12,0.00016933
96,13,7.90206e-05
96,14,3.66408e-05
96,15,1.68795e-05
96,16,7.72451e-06
96,17,3.51114e-06
96,18,1.58503e-06
96,19,7.10531e-07
96,20,3.16248e-07
96,21,1.39737e-07
96,22,6.12883e-08
96,23,2.66784e-08
96,24,1.15238e-08
96,25,4.93878e-09
96,26,2.09972e-09
96,27,8.85425e-10
96,28,3.70269e-10
96,29,1.53526e-10
96,30,6.31058e-11
96,31,2.57098e-11
96,32,1.03797e-11
96,33,4.15189e-12
96,34,1.64509e-12
96,35,6.45541e-13
96,36,2.50815e-13
96,37,9.64674e-14
96,38,3.67198e-14
96,39,1.38295e-14
96,40,5.15218e-15
96,41,1.89817e-15
96,42,6.91388e-16
96,43,2.489e-16
96,44,8.85347e-17
96,45,3.11068e-17
96,46,1.07922e-17
96,47,3.69594e-18
96,48,1.24897e-18
96,49,4.16325e-19
96,50,1.36834e-19
96,51,4.43265e-20
96,52,1.41468e-20
96,53,4.44612e-21
96,54,1.37542e-21
96,55,4.18606e-22
96,56,1.25276e-22
96,57,3.68459e-23
96,58,1.06444e-23
96,59,3.01856e-24
96,60,8.39749e-25
96,61,2.29022e-25
96,62,6.11892e-26
96,63,1.60033e-26
96,64,4.09387e-27
96,65,1.02347e-27
96,66,2.49823e-28
96,67,5.94817e-29
96,68,1.37998e-29
96,69,3.11607e-30
96,70,6.84016e-31
96,71,1.45774e-31
96,72,3.01186e-32
96,73,6.02371e-33
96,74,1.16425e-33
96,75,2.17063e-34
96,76,3.896e-35
96,77,6.71725e-36
96,78,1.10981e-36
96,79,1.75233e-37
96,80,2.63624e-38
96,81,3.76606e-39
96,82,5.08927e-40
96,83,6.47725e-41
96,84,7.72516e-42
96,85,8.58352e-43
96,86,8.82418e-44
96,87,8.32469e-45
96,88,7.13545e-46
96,89,5.48881e-47
96,90,3.73026e-48
96,91,2.19427e-49
96,92,1.08627e-50
96,93,4.34509e-52
96,94,1.31669e-53
96,95,2.68713e-55
96,96,2.77024e-57
97,1,0.494792
97,2,0.24351
97,3,0.119192
97,4,0.0580193
97,5,0.0280838
97,6,0.0135163
97,7,0.00646746
97,8,0.00307641
97,9,0.00145461
97,10,0.000683586
97,11,0.000319257
97,12,0.000148164
97,13,6.83199e-05
97,14,3.12974e-05
97,15,1.42421e-05
97,16,6.43709e-06
97,17,2.88938e-06
97,18,1.28784e-06
97,19,5.69905e-07
97,20,2.50363e-07
97,21,1.0917e-07
97,22,4.72431e-08
97,23,2.02867e-08
97,24,8.64287e-09
97,25,3.65264e-09
97,26,1.53105e-09
97,27,6.36399e-10
97,28,2.62274e-10
97,29,1.07148e-10
97,30,4.33852e-11
97,31,1.74077e-11
97,32,6.91981e-12
97,33,2.72468e-12
97,34,1.06245e-12
97,35,4.10187e-13
97,36,1.56759e-13
97,37,5.92872e-14
97,38,2.21849e-14
97,39,8.21129e-15
97,40,3.00544e-15
97,41,1.0875e-15
97,42,3.88906e-16
97,43,1.37413e-16
97,44,4.79563e-17
97,45,1.65255e-17
97,46,5.62091e-18
97,47,1.88647e-18
97,48,6.24487e-19
97,49,2.03826e-19
97,50,6.55663e-20
97,51,2.0778e-20
97,52,6.48393e-21
97,53,1.99149e-21
97,54,6.01746e-22
97,55,1.7878e-22
97,56,5.21984e-23
97,57,1.49687e-23
97,58,4.2134e-24
97,59,1.1634e-24
97,60,3.14906e-25
97,61,8.34978e-26
97,62,2.16712e-26
97,63,5.50114e-27
97,64,1.36462e-27
97,65,3.30495e-28
97,66,7.80697e-29
97,67,1.79684e-29
97,68,4.02493e-30
97,69,8.76395e-31
97,70,1.85254e-31
97,71,3.7962e-32
97,72,7.52964e-33
97,73,1.44318e-33
97,74,2.66807e-34
97,75,4.74825e-35
97,76,8.11667e-36
97,77,1.32946e-36
97,78,2.08089e-37
97,79,3.10308e-38
97,80,4.39374e-39
97,81,5.88447e-40
97,82,7.42185e-41
97,83,8.77128e-42
97,84,9.65646e-43
97,85,9.83528e-44
97,86,9.19185e-45
97,87,7.8044e-46
97,88,5.94621e-47
97,89,4.00226e-48
97,90,2.33141e-49
97,91,1.14285e-50
97,92,4.52613e-52
97,93,1.35784e-53
97,94,2.74311e-55
97,95,2.79909e-57
98,1,0.489583
98,2,0.238384
98,3,0.115428
98,4,0.0555763
98,5,0.0266057
98,6,0.0126626
98,7,0.00599091
98,8,0.00281735
98,9,0.0013168
98,10,0.00061163
98,11,0.000282291
98,12,0.000129448
98,13,5.89709e-05
98,14,2.66851e-05
98,15,1.19933e-05
98,16,5.35295e-06
98,17,2.37233e-06
98,18,1.04383e-06
98,19,4.55924e-07
98,20,1.97655e-07
98,21,8.50376e-08
98,22,3.63026e-08
98,23,1.53752e-08
98,24,6.45941e-09
98,25,2.69142e-09
98,26,1.11202e-09
98,27,4.55528e-10
98,28,1.84972e-10
98,29,7.44399e-11
98,30,2.96846e-11
98,31,1.17273e-11
98,32,4.58893e-12
98,33,1.77821e-12
98,34,6.82206e-13
98,35,2.59066e-13
98,36,9.73559e-14
98,37,3.61964e-14
98,38,1.33109e-14
98,39,4.84034e-15
98,40,1.73999e-15
98,41,6.18155e-16
98,42,2.16968e-16
98,43,7.52157e-17
98,44,2.5745e-17
98,45,8.69763e-18
98,46,2.89921e-18
98,47,9.53164e-19
98,48,3.08957e-19
98,49,9.86945e-20
98,50,3.10577e-20
98,51,9.62352e-21
98,52,2.93483e-21
98,53,8.80449e-22
98,54,2.59701e-22
98,55,7.52756e-23
98,56,2.14288e-23
98,57,5.98747e-24
98,58,1.64101e-24
98,59,4.40868e-25
98,60,1.16018e-25
98,61,2.98834e-26
98,62,7.52788e-27
98,63,1.85302e-27
98,64,4.45299e-28
98,65,1.04367e-28
98,66,2.38318e-29
98,67,5.29596e-30
98,68,1.14393e-30
98,69,2.39856e-31
98,70,4.87511e-32
98,71,9.59039e-33
98,72,1.82297e-33
98,73,3.3421e-34
98,74,5.89783e-35
98,75,9.99633e-36
98,76,1.62333e-36
98,77,2.51897e-37
98,78,3.72369e-38
98,79,5.22623e-39
98,80,6.93748e-40
98,81,8.67185e-41
98,82,1.01562e-41
98,83,1.10795e-42
98,84,1.11812e-43
98,85,1.03529e-44
98,86,8.70807e-46
98,87,6.57213e-47
98,88,4.38142e-48
98,89,2.52774e-49
98,90,1.22706e-50
98,91,4.81199e-52
98,92,1.42931e-53
98,93,2.85861e-55
98,94,2.88749e-57
99,1,0.484375
99,2,0.233312
99,3,0.111744
99,4,0.0532114
99,5,0.0251905
99,6,0.0118544
99,7,0.00554478
99,8,0.00257757
99,9,0.00119073
99,10,0.000546563
99,11,0.000249257
99,12,0.000112923
99,13,5.08153e-05
99,14,2.27108e-05
99,15,1.00795e-05
99,16,4.44181e-06
99,17,1.94329e-06
99,18,8.43944e-07
99,19,3.63769e-07
99,20,1.55601e-07
99,21,6.60398e-08
99,22,2.78062e-08
99,23,1.16132e-08
99,24,4.8102e-09
99,25,1.97562e-09
99,26,8.04443e-10
99,27,3.24685e-10
99,28,1.29874e-10
99,29,5.14744e-11
99,30,2.02108e-11
99,31,7.85976e-12
99,32,3.02674e-12
99,33,1.15394e-12
99,34,4.35451e-13
99,35,1.62605e-13
99,36,6.00706e-14
99,37,2.19489e-14
99,38,7.92992e-15
99,39,2.83211e-15
99,40,9.9957e-16
99,41,3.48534e-16
99,42,1.20025e-16
99,43,4.08085e-17
99,44,1.36941e-17
99,45,4.53387e-18
99,46,1.48045e-18
99,47,4.76582e-19
99,48,1.51192e-19
99,49,4.72474e-20
99,50,1.45377e-20
99,51,4.40225e-21
99,52,1.31131e-21
99,53,3.84026e-22
99,54,1.10511e-22
99,55,3.12314e-23
99,56,8.66272e-24
99,57,2.35677e-24
99,58,6.28472e-25
99,59,1.64153e-25
99,60,4.19639e-26
99,61,1.0491e-26
99,62,2.56268e-27
99,63,6.11101e-28
99,64,1.42117e-28
99,65,3.21983e-29
99,66,7.09884e-30
99,67,1.52118e-30
99,68,3.16405e-31
99,69,6.37914e-32
99,70,1.24471e-32
99,71,2.34658e-33
99,72,4.26652e-34
99,73,7.4664e-35
99,74,1.25486e-35
99,75,2.02053e-36
99,76,3.10851e-37
99,77,4.55558e-38
99,78,6.3382e-39
99,79,8.33974e-40
99,80,1.03324e-40
99,81,1.1993e-41
99,82,1.29654e-42
99,83,1.29654e-43
99,84,1.18948e-44
99,85,9.91237e-46
99,86,7.41112e-47
99,87,4.89414e-48
99,88,2.79665e-49
99,89,1.34454e-50
99,90,5.22153e-52
99,91,1.53574e-53
99,92,3.04108e-55
99,93,3.04108e-57
100,1,0.479167
100,2,0.228294
100,3,0.108139
100,4,0.0509227
100,5,0.0238362
100,6,0.0110896
100,7,0.00512743
100,8,0.00235585
100,9,0.00107549
100,10,0.000487793
100,11,0.000219775
100,12,9.83522e-05
100,13,4.37121e-05
100,14,1.92919e-05
100,15,8.45377e-06
100,16,3.67763e-06
100,17,1.58807e-06
100,18,6.806e-07
100,19,2.89451e-07
100,20,1.22138e-07
100,21,5.11276e-08
100,22,2.12284e-08
100,23,8.74111e-09
100,24,3.56886e-09
100,25,1.44454e-09
100,26,5.79545e-10
100,27,2.30421e-10
100,28,9.07721e-11
100,29,3.54232e-11
100,30,1.36912e-11
100,31,5.23984e-12
100,32,1.98528e-12
100,33,7.4448e-13
100,34,2.76254e-13
100,35,1.0141e-13
100,36,3.68175e-14
100,37,1.32165e-14
100,38,4.68974e-15
100,39,1.64445e-15
100,40,5.69647e-16
100,41,1.94879e-16
100,42,6.58202e-17
100,43,2.19401e-17
100,44,7.21519e-18
100,45,2.34006e-18
100,46,7.48183e-19
100,47,2.35729e-19
100,48,7.31572e-20
100,49,2.23536e-20
100,50,6.72171e-21
100,51,1.98811e-21
100,52,5.78103e-22
100,53,1.65172e-22
100,54,4.63433e-23
100,55,1.27612e-23
100,56,3.44646e-24
100,57,9.12298e-25
100,58,2.36522e-25
100,59,6.00129e-26
100,60,1.48904e-26
100,61,3.6098e-27
100,62,8.54228e-28
100,63,1.97129e-28
100,64,4.43159e-29
100,65,9.69411e-30
100,66,2.06095e-30
100,67,4.25276e-31
100,68,8.50552e-32
100,69,1.64623e-32
100,70,3.07831e-33
100,71,5.55106e-34
100,72,9.63407e-35
100,73,1.60568e-35
100,74,2.56369e-36
100,75,3.91071e-37
100,76,5.68223e-38
100,77,7.83756e-39
100,78,1.02229e-39
100,79,1.25544e-40
100,80,1.44432e-41
100,81,1.54748e-42
100,82,1.53354e-43
100,83,1.39413e-44
100,84,1.15111e-45
100,85,8.52677e-47
100,86,5.57826e-48
100,87,3.15751e-49
100,88,1.50358e-50
100,89,5.78298e-52
100,90,1.68436e-53
100,91,3.30267e-55
100,92,3.26997e-57
101,1,0.473958
101,2,0.223331
101,3,0.104613
101,4,0.0487087
101,5,0.0225407
101,6,0.0103663
101,7,0.0047373
101,8,0.00215099
101,9,0.000970283
101,10,0.000434772
101,11,0.000193497
101,12,8.55237e-05
101,13,3.75354e-05
101,14,1.63562e-05
101,15,7.07544e-06
101,16,3.03804e-06
101,17,1.29462e-06
101,18,5.47439e-07
101,19,2.29673e-07
101,20,9.55864e-08
101,21,3.94572e-08
101,22,1.61521e-08
101,23,6.55583e-09
101,24,2.63785e-09
101,25,1.052e-09
101,26,4.1576e-10
101,27,1.62798e-10
101,28,6.31458e-11
101,29,2.42572e-11
101,30,9.22667e-12
101,31,3.47424e-12
101,32,1.29475e-12
101,33,4.77438e-13
101,34,1.7416e-13
101,35,6.28299e-14
101,36,2.24106e-14
101,37,7.90119e-15
101,38,2.75267e-15
101,39,9.47348e-16
101,40,3.21975e-16
101,41,1.08031e-16
101,42,3.57718e-17
101,43,1.16855e-17
101,44,3.76445e-18
101,45,1.19547e-18
101,46,3.74091e-19
101,47,1.15302e-19
101,48,3.49882e-20
101,49,1.04479e-20
101,50,3.06861e-21
101,51,8.86006e-22
101,52,2.51349e-22
101,53,7.00187e-23
101,54,1.91418e-23
101,55,5.13222e-24
101,56,1.34861e-24
101,57,3.4707e-25
101,58,8.74102e-26
101,59,2.15264e-26
101,60,5.17928e-27
101,61,1.21635e-27
101,62,2.78553e-28
101,63,6.21386e-29
101,64,1.34875e-29
101,65,2.84501e-30
101,66,5.82443e-31
101,67,1.15564e-31
101,68,2.21883e-32
101,69,4.11557e-33
101,70,7.36119e-34
101,71,1.26709e-34
101,72,2.09436e-35
101,73,3.31607e-36
101,74,5.01591e-37
101,75,7.22631e-38
101,76,9.88214e-39
101,77,1.27786e-39
101,78,1.55566e-40
101,79,1.774e-41
101,80,1.88389e-42
101,81,1.85025e-43
101,82,1.66689e-44
101,83,1.36382e-45
101,84,1.00097e-46
101,85,6.48776e-48
101,86,3.638e-49
101,87,1.71604e-50
101,88,6.53728e-52
101,89,1.88575e-53
101,90,3.66166e-55
101,91,3.58986e-57
102,1,0.46875
102,2,0.218423
102,3,0.101164
102,4,0.0465677
102,5,0.0213022
102,6,0.00968283
102,7,0.00437289
102,8,0.00196189
102,9,0.000874321
102,10,0.000386995
102,11,0.000170108
102,12,7.42458e-05
102,13,3.21732e-05
102,14,1.38399e-05
102,15,5.90916e-06
102,16,2.50388e-06
102,17,1.05277e-06
102,18,4.39155e-07
102,19,1.81719e-07
102,20,7.45784e-08
102,21,3.03517e-08
102,22,1.22472e-08
102,23,4.89886e-09
102,24,1.94215e-09
102,25,7.62989e-10
102,26,2.96972e-10
102,27,1.14495e-10
102,28,4.37163e-11
102,29,1.65269e-11
102,30,6.18491e-12
102,31,2.29071e-12
102,32,8.39452e-13
102,33,3.04301e-13
102,34,1.09089e-13
102,35,3.86645e-14
102,36,1.35449e-14
102,37,4.68862e-15
102,38,1.60321e-15
102,39,5.41342e-16
102,40,1.80447e-16
102,41,5.93577e-17
102,42,1.92618e-17
102,43,6.16376e-18
102,44,1.94427e-18
102,45,6.04301e-19
102,46,1.8499e-19
102,47,5.57505e-20
102,48,1.65329e-20
102,49,4.8221e-21
102,50,1.38256e-21
102,51,3.89453e-22
102,52,1.07721e-22
102,53,2.92386e-23
102,54,7.78293e-24
102,55,2.03033e-24
102,56,5.18698e-25
102,57,1.29674e-25
102,58,3.16982e-26
102,59,7.56972e-27
102,60,1.76437e-27
102,61,4.00993e-28
102,62,8.87695e-29
102,63,1.91196e-29
102,64,4.00177e-30
102,65,8.1286e-31
102,66,1.60012e-31
102,67,3.04784e-32
102,68,5.60803e-33
102,69,9.94974e-34
102,70,1.69874e-34
102,71,2.78481e-35
102,72,4.37285e-36
102,73,6.55927e-37
102,74,9.37038e-38
102,75,1.27056e-38
102,76,1.62892e-39
102,77,1.96594e-40
102,78,2.22237e-41
102,79,2.33934e-42
102,80,2.27723e-43
102,81,2.03324e-44
102,82,1.64857e-45
102,83,1.19896e-46
102,84,7.69976e-48
102,85,4.27765e-49
102,86,1.9989e-50
102,87,7.54302e-52
102,88,2.15515e-53
102,89,4.14452e-55
102,90,4.0238e-57
103,1,0.463542
103,2,0.213569
103,3,0.0977921
103,4,0.044498
103,5,0.0201188
103,6,0.00903731
103,7,0.00403278
103,8,0.0017875
103,9,0.000786889
103,10,0.000343995
103,11,0.000149317
103,12,6.43464e-05
103,13,2.7526e-05
103,14,1.1687e-05
103,15,4.9243e-06
103,16,2.05875e-06
103,17,8.53912e-07
103,18,3.51324e-07
103,19,1.43356e-07
103,20,5.80054e-08
103,21,2.32696e-08
103,22,9.25341e-09
103,23,3.64693e-09
103,24,1.42425e-09
103,25,5.51048e-10
103,26,2.1118e-10
103,27,8.01466e-11
103,28,3.01157e-11
103,29,1.12016e-11
103,30,4.12328e-12
103,31,1.50169e-12
103,32,5.4098e-13
103,33,1.92724e-13
103,34,6.78777e-14
103,35,2.36283e-14
103,36,8.12694e-15
103,37,2.76108e-15
103,38,9.26296e-16
103,39,3.0676e-16
103,40,1.00249e-16
103,41,3.2317e-17
103,42,1.02729e-17
103,43,3.21885e-18
103,44,9.9374e-19
103,45,3.02151e-19
103,46,9.04397e-20
103,47,2.66363e-20
103,48,7.71535e-21
103,49,2.19673e-21
103,50,6.14471e-22
103,51,1.68763e-22
103,52,4.54823e-23
103,53,1.20203e-23
103,54,3.11317e-24
103,55,7.89573e-25
103,56,1.95952e-25
103,57,4.75473e-26
103,58,1.12705e-26
103,59,2.60735e-27
103,60,5.88123e-28
103,61,1.29209e-28
103,62,2.76172e-29
103,63,5.73587e-30
103,64,1.15607e-30
103,65,2.25794e-31
103,66,4.26698e-32
103,67,7.78894e-33
103,68,1.37085e-33
103,69,2.32161e-34
103,70,3.77497e-35
103,71,5.87905e-36
103,72,8.74569e-37
103,73,1.23897e-37
103,74,1.66585e-38
103,75,2.1176e-39
103,76,2.53388e-40
103,77,2.83969e-41
103,78,2.96316e-42
103,79,2.85919e-43
103,80,2.53026e-44
103,81,2.03324e-45
103,82,1.4654e-46
103,83,9.32527e-48
103,84,5.13317e-49
103,85,2.37647e-50
103,86,8.884e-52
103,87,2.51434e-53
103,88,4.78922e-55
103,89,4.60502e-57
104,1,0.458333
104,2,0.20877
104,3,0.0944957
104,4,0.0424981
104,5,0.0189885
104,6,0.00842805
104,7,0.00371559
104,8,0.00162683
104,9,0.000707316
104,10,0.000305344
104,11,0.000130862
104,12,5.56705e-05
104,13,2.35053e-05
104,14,9.84859e-06
104,15,4.09436e-06
104,16,1.68863e-06
104,17,6.90805e-07
104,18,2.80269e-07
104,19,1.12752e-07
104,20,4.49705e-08
104,21,1.7779e-08
104,22,6.96605e-09
104,23,2.70447e-09
104,24,1.04018e-09
104,25,3.96259e-10
104,26,1.49487e-10
104,27,5.58325e-11
104,28,2.06411e-11
104,29,7.55162e-12
104,30,2.73341e-12
104,31,9.78627e-13
104,32,3.46471e-13
104,33,1.21265e-13
104,34,4.19469e-14
104,35,1.43363e-14
104,36,4.83964e-15
104,37,1.61321e-15
104,38,5.30799e-16
104,39,1.72337e-16
104,40,5.5193e-17
104,41,1.74294e-17
104,42,5.42504e-18
104,43,1.66368e-18
104,44,5.02453e-19
104,45,1.49378e-19
104,46,4.36956e-20
104,47,1.257e-20
104,48,3.55426e-21
104,49,9.87296e-22
104,50,2.69262e-22
104,51,7.20562e-23
104,52,1.89084e-23
104,53,4.86215e-24
104,54,1.22428e-24
104,55,3.01635e-25
104,56,7.26565e-26
104,57,1.70957e-26
104,58,3.92567e-27
104,59,8.78881e-28
104,60,1.91636e-28
104,61,4.065e-29
104,62,8.37824e-30
104,63,1.67565e-30
104,64,3.24738e-31
104,65,6.08884e-32
104,66,1.1027e-32
104,67,1.92535e-33
104,68,3.2346e-34
104,69,5.21709e-35
104,70,8.05892e-36
104,71,1.18902e-36
104,72,1.67053e-37
104,73,2.22737e-38
104,74,2.80761e-39
104,75,3.33106e-40
104,76,3.70118e-41
104,77,3.8288e-42
104,78,3.66233e-43
104,79,3.21257e-44
104,80,2.55869e-45
104,81,1.82763e-46
104,82,1.15256e-47
104,83,6.2867e-49
104,84,2.88381e-50
104,85,1.06808e-51
104,86,2.99461e-53
104,87,5.6502e-55
104,88,5.38114e-57
105,1,0.453125
105,2,0.204025
105,3,0.0912743
105,4,0.0405663
105,5,0.0179096
105,6,0.00785341
105,7,0.00342003
105,8,0.00147893
105,9,0.000634977
105,10,0.000270646
105,11,0.000114504
105,12,4.8079e-05
105,13,2.00329e-05
105,14,8.28177e-06
105,15,3.39646e-06
105,16,1.38161e-06
105,17,5.57354e-07
105,18,2.22942e-07
105,19,8.84079e-08
105,20,3.47499e-08
105,21,1.35363e-08
105,22,5.22454e-09
105,23,1.99762e-09
105,24,7.56494e-10
105,25,2.83685e-10
105,26,1.0532e-10
105,27,3.8702e-11
105,28,1.40735e-11
105,29,5.06302e-12
105,30,1.80156e-12
105,31,6.33884e-13
105,32,2.20481e-13
105,33,7.57904e-14
105,34,2.57401e-14
105,35,8.63435e-15
105,36,2.85979e-15
105,37,9.3493e-16
105,38,3.0159e-16
105,39,9.59606e-17
105,40,3.01053e-17
105,41,9.30887e-18
105,42,2.83581e-18
105,43,8.50744e-19
105,44,2.51226e-19
105,45,7.29915e-20
105,46,2.08547e-20
105,47,5.85646e-21
105,48,1.61557e-21
105,49,4.37552e-22
105,50,1.16272e-22
105,51,3.02963e-23
